i_event,id_x,id_y,id_z,v_x,v_y,v_z
202443,525.0,222.0,2,-4.0,-17.75,1
202444,525.5,222.5,2,3.0,-3.0,1
202452,531.3,305.7,0,-2.4250000000000114,3.174999999999997,1
202468,671.0,10.5,2,3.2857142857143344,-8.5,1
202473,455.5,64.0,0,-21.375,-57.25,1
202477,548.125,282.125,2,-1.5750000000000455,-1.1750000000000114,1
202487,348.5,352.5,0,-48.125,14.875,1
202508,487.875,315.125,2,-3.4583333333333144,1.0138888888889142,1
202509,488.0,315.1666666666667,2,-3.5,1.1666666666666856,1
202516,475.5,129.0,0,-16.375,-41.0,1
202517,475.5,129.0,0,-16.375,-41.0,1
202544,522.5,225.5,1,1.7857142857143344,-3.5,1
202562,563.75,315.3333333333333,2,1.375,3.0833333333333144,1
202563,563.75,315.3333333333333,2,1.5499999999999545,2.8333333333333144,1
202568,667.7142857142857,19.0,1,-0.7857142857143344,-9.5,1
202577,549.7,283.3,1,-1.585714285714289,-1.1999999999999886,1
202599,585.6363636363636,324.09090909090907,2,2.761363636363626,7.965909090909065,1
202608,491.3333333333333,314.1111111111111,1,-3.7575757575757507,1.4747474747474598,1
202609,491.5,314.0,1,-3.3000000000000114,1.1999999999999886,1
202644,520.7142857142857,229.0,0,-5.071428571428584,-16.0,1
202647,539.1111111111111,258.3333333333333,2,-42.75845410628017,-64.79710144927537,1
202662,562.375,312.25,1,1.25,2.375,1
202663,562.2,312.5,1,1.0750000000000455,2.625,1
202668,668.5,28.5,0,31.875,-66.125,1
202677,551.2857142857143,284.5,0,2.5714285714285836,-2.125,1
202699,582.875,316.125,1,2.0,7.0,1
202700,583.0,316.5,1,10.5,5.875,1
202708,495.09090909090907,312.6363636363636,0,-11.477272727272734,4.9090909090909065,1
202709,494.8,312.8,0,-11.549999999999997,4.950000000000003,1
202747,581.8695652173913,323.1304347826087,2,8.237986270022816,14.130434782608688,1
202762,561.125,309.875,0,5.03125,4.21875,1
202763,561.125,309.875,0,5.03125,4.21875,1
202799,580.875,309.125,0,9.96875,4.03125,1
202847,573.6315789473684,309.0,1,-37.732057416267935,-51.54545454545456,1
202904,248.0,499.0,2,-33.111111111111086,24.333333333333314,1
202928,573.5,346.5,2,9.277777777777828,2.1666666666666856,1
202929,572.5,346.0,2,8.5,1.75,1
202942,530.5,345.5,2,2.0,0.0,1
202943,531.0,345.5,2,2.7999999999999545,0.0,1
202947,611.3636363636364,360.54545454545456,0,17.590909090909093,16.88636363636364,1
202953,807.2,63.5,2,73.86666666666667,-96.08333333333334,1
202990,150.0,502.5,2,-177.26086956521738,111.76086956521738,1
202991,149.71428571428572,502.2857142857143,2,-189.8095238095238,119.66666666666669,1
202997,322.0,497.5,1,-24.45454545454544,30.863636363636374,1
202998,322.0,497.5,1,-24.45454545454544,30.863636363636374,1
203002,536.1111111111111,290.3333333333333,2,3.747474747474712,-1.2121212121212466,1
203004,281.1111111111111,474.6666666666667,1,-34.52525252525254,23.121212121212125,1
203028,564.2222222222222,344.3333333333333,1,9.097222222222172,2.2083333333333144,1
203029,564.0,344.25,1,5.75,12.8125,1
203042,528.5,345.5,1,2.5,0.0,1
203043,528.2,345.5,1,2.2000000000000455,0.2142857142857224,1
203053,733.3333333333334,159.58333333333334,1,-4.666666666666629,38.08333333333334,1
203090,327.2608695652174,390.7391304347826,2,-90.37549407114625,47.011857707509876,1
203091,339.5238095238095,382.6190476190476,2,-158.0761904761905,86.68571428571425,1
203097,346.45454545454544,466.6363636363636,0,-48.63636363636364,43.40909090909091,1
203098,346.45454545454544,466.6363636363636,0,-48.63636363636364,43.40909090909091,1
203102,532.3636363636364,291.54545454545456,1,3.363636363636374,-0.7402597402597166,1
203103,531.0,292.0,1,-2.5,-0.25,1
203104,315.6363636363636,451.54545454545456,0,-56.34090909090909,39.63636363636364,1
203111,364.6363636363636,218.54545454545453,2,-17.488636363636374,-18.579545454545467,1
203112,364.5,218.5,2,-17.642857142857167,-18.64285714285714,1
203120,790.6666666666666,459.3333333333333,1,62.41666666666666,41.58333333333333,1
203121,790.6666666666666,459.3333333333333,1,62.41666666666666,41.58333333333333,1
203128,555.125,342.125,0,3.53125,12.28125,1
203142,526.0,345.5,0,-3.75,13.125,1
203143,526.0,345.2857142857143,0,-3.75,13.07142857142857,1
203153,738.0,121.5,0,49.25,-42.875,1
203190,417.6363636363636,343.72727272727275,1,-139.36363636363637,87.44155844155847,1
203191,497.6,295.93333333333334,1,-59.39999999999998,39.64761904761906,1
203201,735.5,435.2857142857143,2,173.92857142857144,61.28571428571428,1
203202,529.0,292.2857142857143,0,-3.0,-0.1785714285714306,1
203208,256.2857142857143,323.0,2,-32.71428571428572,6.5,1
203209,256.3333333333333,322.75,2,-32.57575757575762,6.113636363636374,1
203211,382.125,237.125,1,-18.763888888888914,-17.541666666666657,1
203212,382.14285714285717,237.14285714285714,1,-18.857142857142833,-16.85714285714286,1
203229,307.0,494.7142857142857,0,-58.5,50.42857142857143,1
203230,307.0,494.7142857142857,0,-58.5,50.42857142857143,1
203266,504.0,284.5,2,4.0,0.5,1
203280,758.5,379.5,2,28.214285714285666,41.5,1
203281,758.5,379.5,2,28.0,41.30000000000001,1
203290,557.0,256.2857142857143,0,4.0,-9.17857142857143,1
203291,557.0,256.2857142857143,0,4.0,-9.17857142857143,1
203301,561.5714285714286,374.0,1,-136.967032967033,-21.153846153846132,1
203306,614.2727272727273,358.5,2,5.739393939393949,45.633333333333326,1
203308,289.0,316.5,1,-32.875,9.625,1
203309,288.90909090909093,316.6363636363636,1,-32.70629370629371,10.020979020978984,1
203311,400.8888888888889,254.66666666666666,0,-35.02777777777777,-9.583333333333336,1
203312,401.0,254.0,0,-35.0,-9.75,1
203366,500.0,284.0,1,3.1999999999999886,1.5,1
203380,730.2857142857143,338.0,1,27.285714285714334,38.71428571428572,1
203381,730.5,338.2,1,27.388888888888914,38.866666666666674,1
203401,698.5384615384615,395.15384615384613,0,39.38461538461539,25.538461538461533,1
203406,608.5333333333333,312.8666666666667,1,0.03333333333330302,46.0888888888889,1
203408,321.875,306.875,0,-54.78125,3.46875,1
203409,321.61538461538464,306.61538461538464,0,-54.84615384615384,3.4038461538461604,1
203448,531.6363636363636,272.45454545454544,2,2.636363636363626,1.2545454545454504,1
203466,496.8,282.5,0,-11.049999999999997,-2.625,1
203480,703.0,299.2857142857143,0,40.5,1.5714285714285694,1
203481,703.1111111111111,299.3333333333333,0,40.52777777777777,1.5833333333333286,1
203506,608.5,266.77777777777777,0,16.875,-6.555555555555557,1
203548,529.0,271.2,1,2.0,1.1999999999999886,1
203549,529.0,270.0,1,-3.0,-5.75,1
203558,758.5,340.5,2,30.785714285714334,15.0,1
203559,758.5,340.5,2,30.66666666666663,15.0,1
203577,566.125,298.125,2,6.125,-1.6750000000000114,1
203578,566.1428571428571,298.14285714285717,2,6.14285714285711,-1.8571428571428328,1
203596,537.5,404.5,2,3.2000000000000455,8.199999999999989,1
203597,537.5,404.5,2,3.2000000000000455,8.199999999999989,1
203614,802.0,510.0,2,30.285714285714334,25.571428571428555,1
203622,251.35714285714286,468.7857142857143,2,-21.64285714285714,94.78571428571428,1
203648,527.0,270.0,0,-3.5,-5.75,1
203658,727.7142857142857,325.5,1,29.714285714285666,12.5,1
203659,727.8333333333334,325.5,1,29.83333333333337,12.5,1
203660,774.5,469.0,2,23.5,26.5,1
203661,774.5,469.0,2,23.5,26.5,1
203671,38.8,212.6,0,-125.55,-20.1,1
203677,560.0,299.8,1,6.125,-1.3249999999999886,1
203678,560.0,300.0,1,6.0,-1.1666666666666856,1
203687,562.125,338.875,2,3.30681818181813,2.693181818181813,1
203688,562.1428571428571,338.85714285714283,2,3.3246753246752405,2.675324675324646,1
203696,534.3,396.3,1,4.2999999999999545,7.800000000000011,1
203697,534.3,396.3,1,4.2999999999999545,7.800000000000011,1
203712,788.2,55.5,2,27.200000000000045,-5.5,1
203713,788.2,55.5,2,27.200000000000045,-5.5,1
203714,771.7142857142857,484.42857142857144,1,28.839285714285666,27.553571428571445,1
203722,273.0,374.0,1,-131.25,66.89999999999998,1
203758,698.0,313.0,0,39.25,5.0,1
203759,698.0,313.0,0,39.25,5.0,1
203760,751.0,442.5,1,22.866666666666674,18.96666666666664,1
203761,751.0,442.5,1,22.85714285714289,19.0,1
203773,559.0,310.8,2,-0.20000000000004547,0.30000000000001137,1
203774,559.0,310.77777777777777,2,-0.20000000000004547,0.27777777777777146,1
203777,553.875,301.125,0,3.21875,2.03125,1
203778,554.0,301.1666666666667,0,3.25,2.0416666666666714,1
203787,558.8181818181819,336.1818181818182,1,2.31818181818187,2.8961038961039094,1
203788,558.8181818181819,336.1818181818182,1,2.31818181818187,2.8961038961039094,1
203791,554.125,260.125,2,7.3916666666666515,-1.5416666666666856,1
203792,554.125,260.125,2,7.3916666666666515,-1.5416666666666856,1
203796,530.0,388.5,0,-2.75,23.875,1
203797,530.0,388.5,0,-2.75,23.875,1
203812,761.0,61.0,1,24.38461538461536,-9.384615384615387,1
203813,761.0,61.0,1,24.38461538461536,-9.384615384615387,1
203814,742.875,456.875,0,50.46875,40.96875,1
203821,542.0,344.5,2,-1.3846153846153584,20.88461538461536,1
203822,404.25,307.1,2,-139.13461538461536,-16.51538461538462,1
203860,728.1333333333333,423.53333333333336,0,46.78333333333333,32.63333333333334,1
203861,728.1428571428571,423.5,0,46.78571428571428,32.625,1
203868,557.6428571428571,301.35714285714283,2,-0.4747899159664257,1.533613445378137,1
203869,557.5625,301.3125,2,-0.4375,1.4703947368420813,1
203873,559.2,310.5,1,-1.085714285714289,0.5,1
203874,559.2,310.5,1,-1.1333333333333258,0.5,1
203887,556.5,333.2857142857143,0,3.875,10.07142857142857,1
203888,556.5,333.2857142857143,0,3.875,10.07142857142857,1
203891,546.7333333333333,261.6666666666667,1,5.844444444444434,-1.0,1
203892,546.7333333333333,261.6666666666667,1,5.844444444444434,-1.0,1
203912,736.6153846153846,70.38461538461539,0,48.90384615384616,-55.65384615384615,1
203913,736.6153846153846,70.38461538461539,0,48.90384615384616,-55.65384615384615,1
203921,543.3846153846154,323.61538461538464,1,-1.5042735042735558,20.948717948717956,1
203922,543.3846153846154,323.61538461538464,1,-1.4335664335665115,20.79720279720283,1
203968,558.1176470588235,299.8235294117647,1,0.1176470588235361,1.267973856209153,1
203969,558.0,299.8421052631579,1,-0.10344827586209249,1.1869328493648368,1
203973,560.2857142857143,310.0,0,4.821428571428584,4.25,1
203974,560.3333333333334,310.0,0,4.833333333333343,4.25,1
203991,540.8888888888889,262.6666666666667,0,-0.027777777777771462,-7.583333333333329,1
203992,540.8888888888889,262.6666666666667,0,-0.027777777777771462,-7.583333333333329,1
204006,98.28571428571429,11.0,2,-20.839285714285708,-9.125,1
204021,544.8888888888889,302.6666666666667,0,0.9722222222222285,2.4166666666666714,1
204022,544.8181818181819,302.8181818181818,0,0.9545454545454675,2.4545454545454533,1
204068,558.0,298.55555555555554,0,4.25,1.3888888888888857,1
204069,558.1034482758621,298.6551724137931,0,4.275862068965523,1.4137931034482705,1
204106,119.125,20.125,1,-23.0,-5.75,1
204107,119.0,20.5,1,-105.5,-68.125,1
204124,254.66666666666666,133.66666666666666,2,-1.6666666666666572,9.333333333333329,1
204125,254.6,133.8,2,-1.5999999999999943,9.400000000000006,1
204135,542.1538461538462,247.53846153846155,2,0.43956043956052326,0.5384615384615472,1
204136,542.0,247.5,2,0.33333333333337123,0.5,1
204160,529.875,305.125,2,3.6749999999999545,-1.375,1
204206,142.125,25.875,0,-99.71875,-66.78125,1
204209,547.2777777777778,206.5,2,0.3686868686869502,-4.863636363636374,1
204210,547.2777777777778,206.5,2,0.3686868686869502,-4.863636363636374,1
204224,256.3333333333333,124.33333333333333,1,-3.1666666666666856,14.833333333333329,1
204225,256.2,124.4,1,-3.6333333333333258,15.233333333333334,1
204235,541.7142857142857,247.0,1,-0.1746031746032486,0.3333333333333428,1
204236,541.6666666666666,247.0,1,-0.19047619047626085,0.2857142857142776,1
204260,526.2,306.5,1,2.5636363636364194,-1.045454545454561,1
204309,546.9090909090909,211.36363636363637,1,-1.0,-6.272727272727252,1
204310,546.9090909090909,211.36363636363637,1,-1.0,-6.272727272727252,1
204324,259.5,109.5,0,-465.5,76.5,1
204325,259.8333333333333,109.16666666666667,0,-465.00000000000006,76.33333333333334,1
204335,541.8888888888889,246.66666666666666,0,0.22222222222222854,-11.583333333333336,1
204336,541.8571428571429,246.71428571428572,0,0.2142857142857224,-11.57142857142857,1
204360,523.6363636363636,307.54545454545456,0,-4.3409090909090935,3.6363636363636402,1
204393,34.125,351.875,1,-126.71875,14.71875,1
204409,547.9090909090909,217.63636363636363,0,309.9090909090909,165.63636363636363,1
204410,547.9090909090909,217.63636363636363,0,1.7272727272727195,-18.840909090909093,1
204424,725.0,33.0,2,16.0,-6.0,1
204425,724.8333333333334,32.833333333333336,2,16.08333333333337,-6.166666666666664,1
204433,530.0,484.2,0,-2.75,47.8,1
204434,530.0,484.22222222222223,0,-2.75,47.80555555555556,1
204508,238.0,52.0,2,-36.81818181818181,-25.181818181818187,1
204509,238.0,52.0,2,-36.666666666666686,-25.33333333333333,1
204521,451.0,279.5,2,-22.5,-3.375,1
204522,451.0,279.5,2,-22.5,-3.375,1
204524,709.0,39.0,1,101.0,-175.33333333333334,1
204525,708.75,39.0,1,12.950000000000045,-8.399999999999999,1
204604,542.8888888888889,263.6666666666667,2,2.388888888888914,1.6666666666666856,1
204605,542.8888888888889,263.6666666666667,2,2.388888888888914,1.6666666666666856,1
204607,510.5,339.0,2,2.625,2.875,1
204608,274.8181818181818,77.18181818181819,1,-38.18181818181819,-21.818181818181813,1
204609,274.6666666666667,77.33333333333333,1,-38.333333333333314,-21.66666666666667,1
204623,564.0,297.2857142857143,2,-4.2999999999999545,58.28571428571428,1
204624,608.0,214.33333333333334,2,33.83333333333337,12.333333333333343,1
204625,695.8,47.4,0,38.69999999999999,-61.4,1
204688,919.3636363636364,141.0909090909091,2,41.979020979021016,-26.293706293706293,1
204689,919.4,141.1,2,41.98333333333335,-26.316666666666663,1
204704,540.5,262.0,1,1.625,1.875,1
204705,540.5,262.0,1,1.625,1.875,1
204707,507.875,336.125,1,2.5749999999999886,3.4250000000000114,1
204708,313.0,99.0,0,-57.0,-48.5,1
204709,313.0,99.0,0,-57.0,-48.5,1
204723,568.3,239.0,1,12.716666666666583,-53.25,1
204724,574.1666666666666,202.0,1,8.291666666666657,-22.75,1
204738,517.0,372.8,2,-2.5,13.300000000000011,1
204788,877.3846153846154,167.3846153846154,1,39.584615384615404,-29.615384615384613,1
204789,877.4166666666666,167.41666666666666,1,39.54166666666663,-29.583333333333343,1
204804,538.875,260.125,0,472.875,-183.16071428571428,1
204805,538.875,260.125,0,-0.53125,-8.21875,1
204807,505.3,332.7,0,-8.924999999999997,9.924999999999997,1
204823,555.5833333333334,292.25,0,3.645833333333343,-0.1875,1
204838,519.5,359.5,1,-1.8999999999999773,12.800000000000011,1
204865,528.8888888888889,325.3333333333333,2,-0.2222222222221717,-1.3333333333333712,1
204866,529.0,325.5,2,-0.125,-1.125,1
204888,837.8,197.0,0,74.19999999999999,-24.0,1
204889,837.875,197.0,0,74.21875,-24.0,1
204904,66.0,443.2857142857143,2,9.5,118.78571428571428,1
204928,511.0,261.0,2,2.7142857142857224,0.0,1
204929,511.0,261.0,2,2.5,0.0,1
204938,521.4,346.7,0,-4.900000000000006,13.424999999999997,1
204953,617.2272727272727,304.5,2,13.227272727272748,-2.5,1
204954,617.3125,304.5,2,13.3125,-2.5,1
204958,524.8888888888889,279.3333333333333,2,1.7638888888889142,3.2083333333333144,1
204965,529.1111111111111,326.6666666666667,1,65.64444444444445,49.0,1
204966,529.125,326.625,1,-1.125,-0.875,1
204976,871.36,414.52,2,47.02666666666664,16.936666666666667,1
204977,814.0,335.22222222222223,2,12.454545454545496,-23.050505050505024,1
204991,51.1578947368421,471.1578947368421,2,-49.97543859649124,7.6245614035087215,1
204992,51.1764705882353,471.11764705882354,2,-49.95686274509804,7.584313725490176,1
205004,56.5,324.5,1,10.5,125.21428571428572,1
205005,56.666666666666664,324.3333333333333,1,10.466666666666661,125.13333333333333,1
205008,625.125,60.875,2,-14.375,-15.125,1
205009,625.125,60.875,2,-14.375,-15.125,1
205028,508.2857142857143,261.0,1,1.1607142857142776,1.125,1
205029,508.5,261.0,1,1.375,1.125,1
205053,604.0,307.0,1,14.125,-4.125,1
205054,604.0,307.0,1,14.14285714285711,-4.142857142857167,1
205058,523.125,276.125,1,0.9711538461538112,1.3557692307692264,1
205059,523.0,276.5,1,-4.5,-4.125,1
205065,463.46666666666664,277.6666666666667,2,118.46666666666664,111.95238095238096,1
205066,530.25,327.5,0,-2.6875,8.625,1
205076,824.3333333333334,397.5833333333333,1,48.94871794871801,23.198717948717956,1
205077,801.5454545454545,358.27272727272725,1,52.420454545454504,43.02272727272725,1
205091,101.13333333333334,463.53333333333336,1,-50.61666666666666,26.866666666666674,1
205092,101.13333333333334,463.53333333333336,1,-50.61666666666666,26.866666666666674,1
205104,46.0,199.28571428571428,0,-123.75,-23.42857142857143,1
205105,46.2,199.2,0,-123.7,-23.450000000000003,1
205108,639.5,76.0,1,-18.0,-15.5,1
205109,639.5,76.0,1,-18.0,-15.5,1
205128,507.125,259.875,0,-8.46875,-8.28125,1
205129,507.125,259.875,0,-8.46875,-8.28125,1
205153,589.875,311.125,0,12.21875,4.53125,1
205154,589.8571428571429,311.14285714285717,0,12.214285714285722,4.535714285714292,1
205158,522.1538461538462,274.7692307692308,0,-4.711538461538453,-4.557692307692307,1
205165,345.0,165.71428571428572,1,-16.333333333333314,14.38095238095238,1
205176,775.3846153846154,374.38461538461536,0,58.59615384615384,20.34615384615384,1
205177,749.125,315.25,0,52.03125,5.5625,1
205191,151.75,436.6666666666667,0,-97.3125,35.91666666666667,1
205192,151.75,436.6666666666667,0,-97.3125,35.91666666666667,1
205198,500.6363636363636,273.54545454545456,2,-1.7636363636363512,-2.054545454545462,1
205199,500.75,273.5,2,-1.795454545454561,-1.954545454545439,1
205201,1007.5,393.0,1,52.89999999999998,39.80000000000001,1
205202,1007.3333333333334,393.0,1,116.58333333333334,25.0,1
205208,657.5,91.5,0,29.125,-50.375,1
205209,657.5,91.5,0,29.125,-50.375,1
205265,361.3333333333333,151.33333333333334,0,-44.91666666666667,-35.416666666666664,1
205298,502.4,275.6,1,-3.2363636363636488,-1.8545454545454163,1
205299,502.54545454545456,275.45454545454544,1,-3.1212121212121247,-2.2121212121212466,1
205301,954.6,353.2,0,103.4,15.049999999999997,1
205398,505.6363636363636,277.45454545454544,0,-8.840909090909093,-3.8863636363636402,1
205399,505.6666666666667,277.6666666666667,0,-8.833333333333329,-3.8333333333333286,1
205466,544.0,303.8,2,3.125,1.6750000000000114,1
205566,540.875,302.125,1,3.0,0.0,1
205666,537.875,302.125,0,-436.225,-82.375,1
205673,733.1666666666666,137.83333333333334,2,41.16666666666663,2.1190476190476204,1
205674,733.0,137.71428571428572,2,41.0,2.0,1
205706,397.0,352.0,2,-13.5,12.285714285714278,1
205707,397.0,352.0,2,-13.363636363636374,12.454545454545439,1
205718,525.0,267.5,2,1.0,-0.5,1
205732,715.0909090909091,499.3636363636364,2,28.590909090909122,23.863636363636374,1
205733,715.0909090909091,499.3636363636364,2,28.706293706293764,23.979020979021016,1
205765,974.1538461538462,384.53846153846155,0,108.28846153846155,22.884615384615387,1
205766,974.1,384.5,0,108.275,22.875,1
205773,692.0,135.71428571428572,1,38.285714285714334,0.7142857142857224,1
205774,692.0,135.71428571428572,1,38.285714285714334,0.7142857142857224,1
205784,469.2857142857143,315.0,2,1.4107142857142776,1.125,1
205785,469.3333333333333,315.0,2,1.6666666666666288,1.0,1
205793,494.4,58.8,2,-0.10000000000002274,30.799999999999997,1
205794,494.4,58.8,2,-0.10000000000002274,30.799999999999997,1
205802,547.5,43.5,2,10.0,-31.700000000000003,1
205803,547.6153846153846,43.38461538461539,2,10.115384615384642,-32.11538461538461,1
205806,410.5,339.7142857142857,1,-14.300000000000011,13.714285714285722,1
205807,410.3636363636364,339.54545454545456,1,-14.414141414141397,13.545454545454561,1
205818,524.0,268.0,1,0.0,-1.0,1
205819,524.0,267.0,1,-4.25,-6.5,1
205832,686.5,475.5,1,25.045454545454504,26.863636363636374,1
205833,686.3846153846154,475.38461538461536,1,25.051282051281987,26.63461538461536,1
205861,529.5,284.5,2,5.166666666666629,0.75,1
205862,88.16666666666667,252.16666666666666,2,-217.05555555555554,-0.5,1
205863,88.0,252.0,2,-42.18181818181819,24.181818181818187,1
205871,568.1176470588235,246.41176470588235,2,1.9176470588234906,-1.088235294117652,1
205872,568.05,246.1,2,1.76428571428562,-1.4000000000000057,1
205873,653.7142857142857,135.0,0,28.178571428571416,-39.5,1
205874,653.7142857142857,135.0,0,28.178571428571416,-39.5,1
205884,467.875,313.875,1,0.875,2.0749999999999886,1
205885,467.6666666666667,314.0,1,0.5238095238095184,2.142857142857167,1
205893,494.5,28.0,1,-11.625,-66.25,1
205894,494.5,28.0,1,-11.625,-66.25,1
205902,537.5,75.2,1,7.5,-32.0,1
205903,537.5,75.5,1,7.5,-31.700000000000003,1
205906,424.8,326.0,0,-29.049999999999997,8.25,1
205907,424.77777777777777,326.0,0,-29.055555555555557,8.25,1
205918,524.0,269.0,0,-4.25,-6.0,1
205932,661.4545454545455,448.6363636363636,0,30.113636363636374,38.90909090909091,1
205933,661.3333333333334,448.75,0,30.083333333333343,38.9375,1
205945,566.875,293.875,2,1.4750000000000227,0.17500000000001137,1
205946,566.875,293.875,2,1.4750000000000227,0.17500000000001137,1
205961,524.3333333333334,283.75,1,5.033333333333417,0.05000000000001137,1
205962,305.22222222222223,252.66666666666666,1,130.72222222222223,54.66666666666666,1
205963,130.1818181818182,227.8181818181818,1,-44.31818181818181,29.818181818181813,1
205971,566.2,247.5,1,1.7000000000000455,-1.5,1
205972,566.2857142857143,247.5,1,1.7857142857143344,-2.0,1
205984,467.0,311.8,0,-18.5,4.700000000000003,1
205985,467.14285714285717,311.85714285714283,0,-18.464285714285708,4.714285714285708,1
206000,504.2857142857143,290.0,2,22.285714285714278,-47.416666666666686,1
206001,504.3333333333333,290.0,2,-4.541666666666686,3.375,1
206002,530.0,107.2,0,-2.75,-46.45,1
206003,530.0,107.2,0,-2.75,-46.45,1
206045,565.4,293.7,1,1.0153846153846189,0.08461538461534701,1
206046,565.4,293.7,1,0.8545454545454731,0.2454545454545496,1
206047,472.0,69.2,2,-9.5,-36.08571428571429,1
206061,519.3,283.7,0,-5.425000000000011,-2.325000000000003,1
206062,174.5,198.0,0,-91.625,-23.75,1
206063,174.5,198.0,0,-91.625,-23.75,1
206071,564.5,249.0,0,5.875,-11.0,1
206072,564.5,249.5,0,5.875,-10.875,1
206076,523.96,502.3,1,-7.039999999999964,36.10000000000002,1
206077,524.4,503.4,1,-4.150000000000006,52.599999999999994,1
206099,401.3333333333333,489.6666666666667,0,-34.91666666666667,49.16666666666667,1
206100,482.0,337.4166666666667,1,-32.875,54.541666666666686,1
206101,508.875,286.625,1,-5.98214285714289,3.767857142857167,1
206145,564.3846153846154,293.61538461538464,0,5.84615384615384,0.1538461538461604,1
206146,564.5454545454545,293.45454545454544,0,5.886363636363626,0.11363636363635976,1
206147,481.5,105.28571428571429,1,-12.730769230769226,-34.56043956043955,1
206152,1015.0,336.0,0,118.5,10.75,1
206153,1015.0,336.0,0,118.5,10.75,1
206176,531.0,466.2,0,-2.5,43.3,1
206200,514.875,282.875,0,-6.53125,-2.53125,1
206201,514.8571428571429,282.85714285714283,0,-6.535714285714278,-2.535714285714292,1
206207,681.0,439.5,2,12.5,23.0,1
206208,718.25,426.5,2,19.875,17.541666666666686,1
206229,367.0,64.0,2,-20.38461538461536,-40.38461538461539,1
206236,554.7692307692307,269.15384615384613,2,0.7692307692307168,-0.5604395604395904,1
206247,494.2307692307692,139.84615384615384,0,-11.692307692307693,-38.28846153846154,1
206258,55.0,126.28571428571429,2,-38.25,18.285714285714292,1
206259,55.0,126.28571428571429,2,-38.25,18.285714285714292,1
206264,585.5384615384615,420.84615384615387,2,8.663461538461547,18.721153846153868,1
206278,294.57142857142856,271.42857142857144,2,-14.928571428571445,-112.57142857142856,1
206279,292.1875,285.75,2,-17.400735294117624,-98.30882352941177,1
206307,668.5,416.5,1,15.0,21.0,1
206308,698.375,408.9583333333333,1,14.654999999999973,16.518333333333317,1
206311,549.0,19.2,1,5.7999999999999545,-38.3,1
206312,549.1538461538462,19.46153846153846,1,5.653846153846189,-38.03846153846154,1
206329,387.38461538461536,104.38461538461539,1,-23.11538461538464,-37.329670329670336,1
206330,386.5,103.5,1,-38.625,-47.375,1
206336,554.0,269.7142857142857,1,0.20000000000004547,-1.2857142857142776,1
206358,93.25,108.0,1,-40.75,23.5,1
206359,93.25,108.0,1,-40.75,23.5,1
206364,576.875,402.125,1,10.0,19.0,1
206378,309.5,384.0,1,-32.0,3.5,1
206379,309.5882352941176,384.05882352941177,1,-32.02714932126702,3.4434389140271264,1
206391,989.8181818181819,184.8181818181818,0,112.20454545454547,-27.045454545454547,1
206392,989.0,184.66666666666666,0,112.0,-27.083333333333336,1
206394,484.125,327.875,2,0.125,0.875,1
206395,484.125,327.875,2,0.125,0.875,1
206402,349.7142857142857,148.5,2,-47.82142857142857,-36.125,1
206403,349.7142857142857,148.5,2,-488.2857142857143,-340.0,1
206407,653.5,395.5,0,28.125,25.625,1
206408,683.72,392.44,0,35.68000000000001,24.86,1
206411,543.2,57.5,0,10.700000000000045,-253.5,1
206412,543.5,57.5,0,0.625,-58.875,1
206429,410.5,141.71428571428572,0,-32.625,-37.82142857142857,1
206436,553.8,271.0,0,3.1999999999999886,-5.5,1
206458,134.0,84.5,0,-101.75,-52.125,1
206459,134.0,84.5,0,-101.75,-52.125,1
206464,566.875,383.125,0,6.46875,22.53125,1
206468,502.0,275.0,2,2.545454545454561,0.636363636363626,1
206469,502.0,275.0,2,2.5,0.6000000000000227,1
206478,341.5,380.5,0,-49.875,21.875,1
206479,341.61538461538464,380.61538461538464,0,-49.84615384615384,21.90384615384616,1
206480,497.8,303.5,2,-14.831578947368428,33.55263157894734,1
206481,497.77777777777777,303.44444444444446,2,-16.575163398692837,37.44444444444446,1
206494,484.0,327.0,1,-18.850000000000023,43.35000000000002,1
206495,484.0,327.0,1,0.14285714285716722,1.1428571428571672,1
206503,838.0,488.5,1,42.25,25.166666666666686,1
206511,532.5,311.0,2,5.75,-2.3333333333333144,1
206527,528.0,316.0,2,-1.363636363636374,0.545454545454561,1
206555,534.3125,324.125,2,0.42361111111108585,2.4583333333333144,1
206568,499.45454545454544,274.3636363636364,1,1.6767676767676676,1.0303030303030596,1
206569,499.5,274.4,1,1.6428571428571672,1.25714285714281,1
206580,512.6315789473684,269.94736842105266,2,-1.1578947368420813,6.526315789473699,1
206581,514.3529411764706,266.0,2,-1.2941176470587834,7.29411764705884,1
206593,515.5,255.5,2,2.25,-3.1666666666666856,1
206594,502.85,283.65,2,-10.399999999999977,24.98333333333329,1
206595,483.85714285714283,325.85714285714283,0,-14.285714285714292,8.214285714285708,1
206603,795.75,463.3333333333333,0,63.6875,42.58333333333333,1
206611,526.75,313.3333333333333,1,5.0499999999999545,2.033333333333303,1
206627,529.3636363636364,315.45454545454544,1,-1.511363636363626,0.579545454545439,1
206628,528.6666666666666,315.3333333333333,1,-3.083333333333343,5.583333333333329,1
206655,533.8888888888889,321.6666666666667,1,0.8888888888889142,2.1666666666666856,1
206668,497.77777777777777,273.3333333333333,0,91.77777777777777,107.61904761904759,1
206669,497.85714285714283,273.14285714285717,0,91.85714285714283,107.34285714285716,1
206680,513.7894736842105,263.42105263157896,1,-9.33552631578948,26.54605263157896,1
